u,v,key,osmid,name,highway,length,access,width,geometry
9898547973,9898548066,0,629315104,Jenni's Trail,path,527.6823062873116,,,"LINESTRING (-111.512942 40.647172, -111.512936 40.647198, -111.512922 40.64722, -111.512901 40.647235, -111.512873 40.64725, -111.512833 40.647282, -111.51279 40.647339, -111.512673 40.647518, -111.512599 40.647662, -111.512492 40.647874, -111.512471 40.647891, -111.512434 40.647918, -111.512402 40.647957, -111.512395 40.647981, -111.512391 40.648008, -111.5124 40.648029, -111.51242 40.648053, -111.512436 40.648071, -111.512471 40.648121, -111.512496 40.648164, -111.512509 40.648203, -111.512531 40.648251, -111.512566 40.648319, -111.512596 40.648363, -111.51263 40.648395, -111.512725 40.648451, -111.512878 40.648556, -111.51295 40.648566, -111.513062 40.648577, -111.513158 40.648575, -111.513193 40.648583, -111.513212 40.648602, -111.513218 40.648614, -111.513215 40.648634, -111.513204 40.648641, -111.513176 40.64865, -111.513092 40.648657, -111.51299 40.648673, -111.512954 40.648693, -111.512938 40.648708, -111.512932 40.648725, -111.512936 40.648739, -111.512949 40.648746, -111.512966 40.64875, -111.512988 40.648755, -111.513012 40.648758, -111.51303 40.648768, -111.513047 40.64878, -111.513077 40.648805, -111.513119 40.648855, -111.513141 40.648902, -111.513158 40.648949, -111.513168 40.649001, -111.513163 40.649053, -111.513146 40.649114, -111.513121 40.64919, -111.513075 40.649264, -111.513042 40.649297, -111.513003 40.64932, -111.512972 40.649338, -111.512949 40.649357, -111.512929 40.649386, -111.512889 40.649478, -111.512874 40.649524, -111.512857 40.649555, -111.512844 40.649586, -111.512843 40.649626, -111.512846 40.649711, -111.512873 40.649834, -111.512898 40.649914, -111.512926 40.649966, -111.512961 40.650007, -111.512985 40.650037, -111.512998 40.650056, -111.512997 40.65007, -111.512978 40.650079, -111.512956 40.650081, -111.512927 40.650068, -111.512884 40.650044, -111.512797 40.649982, -111.512671 40.649877, -111.512592 40.649801, -111.512545 40.649742, -111.512519 40.649686, -111.512509 40.649648, -111.512496 40.649584, -111.512488 40.649492, -111.51249 40.649451, -111.512503 40.649419, -111.512534 40.649349, -111.512551 40.649298, -111.512557 40.649272, -111.51255 40.64924, -111.512534 40.649198)"
9898547973,3732774711,0,1079883746,Gotcha Cuttoff,track,61.40927998888064,,,"LINESTRING (-111.512942 40.647172, -111.513336 40.647173, -111.513491 40.647176, -111.513573 40.647173, -111.513642 40.647122)"
9898547973,12876205926,0,1079883746,Gotcha Cuttoff,track,33.928353745378104,,,"LINESTRING (-111.512942 40.647172, -111.51287 40.647172, -111.512767 40.647182, -111.512635 40.647215, -111.512556 40.647243)"
9898548066,9898547973,0,629315104,Jenni's Trail,path,527.682306287312,,,"LINESTRING (-111.512534 40.649198, -111.51255 40.64924, -111.512557 40.649272, -111.512551 40.649298, -111.512534 40.649349, -111.512503 40.649419, -111.51249 40.649451, -111.512488 40.649492, -111.512496 40.649584, -111.512509 40.649648, -111.512519 40.649686, -111.512545 40.649742, -111.512592 40.649801, -111.512671 40.649877, -111.512797 40.649982, -111.512884 40.650044, -111.512927 40.650068, -111.512956 40.650081, -111.512978 40.650079, -111.512997 40.65007, -111.512998 40.650056, -111.512985 40.650037, -111.512961 40.650007, -111.512926 40.649966, -111.512898 40.649914, -111.512873 40.649834, -111.512846 40.649711, -111.512843 40.649626, -111.512844 40.649586, -111.512857 40.649555, -111.512874 40.649524, -111.512889 40.649478, -111.512929 40.649386, -111.512949 40.649357, -111.512972 40.649338, -111.513003 40.64932, -111.513042 40.649297, -111.513075 40.649264, -111.513121 40.64919, -111.513146 40.649114, -111.513163 40.649053, -111.513168 40.649001, -111.513158 40.648949, -111.513141 40.648902, -111.513119 40.648855, -111.513077 40.648805, -111.513047 40.64878, -111.51303 40.648768, -111.513012 40.648758, -111.512988 40.648755, -111.512966 40.64875, -111.512949 40.648746, -111.512936 40.648739, -111.512932 40.648725, -111.512938 40.648708, -111.512954 40.648693, -111.51299 40.648673, -111.513092 40.648657, -111.513176 40.64865, -111.513204 40.648641, -111.513215 40.648634, -111.513218 40.648614, -111.513212 40.648602, -111.513193 40.648583, -111.513158 40.648575, -111.513062 40.648577, -111.51295 40.648566, -111.512878 40.648556, -111.512725 40.648451, -111.51263 40.648395, -111.512596 40.648363, -111.512566 40.648319, -111.512531 40.648251, -111.512509 40.648203, -111.512496 40.648164, -111.512471 40.648121, -111.512436 40.648071, -111.51242 40.648053, -111.5124 40.648029, -111.512391 40.648008, -111.512395 40.647981, -111.512402 40.647957, -111.512434 40.647918, -111.512471 40.647891, -111.512492 40.647874, -111.512599 40.647662, -111.512673 40.647518, -111.51279 40.647339, -111.512833 40.647282, -111.512873 40.64725, -111.512901 40.647235, -111.512922 40.64722, -111.512936 40.647198, -111.512942 40.647172)"
9898548066,9898548306,0,629315104,Jenni's Trail,path,365.36074988120527,,,"LINESTRING (-111.512534 40.649198, -111.512505 40.649144, -111.512463 40.649101, -111.512414 40.649074, -111.512354 40.649058, -111.512268 40.649059, -111.512074 40.649073, -111.51191 40.649085, -111.511818 40.649089, -111.511758 40.649085, -111.51171 40.649064, -111.511659 40.649027, -111.511608 40.648984, -111.51156 40.648949, -111.511498 40.648925, -111.51142 40.648904, -111.511348 40.648889, -111.511282 40.648872, -111.511217 40.648846, -111.511188 40.648831, -111.511164 40.648825, -111.511148 40.648828, -111.511135 40.648837, -111.511134 40.648857, -111.511144 40.648882, -111.511167 40.648891, -111.511191 40.648897, -111.511214 40.648913, -111.511244 40.648936, -111.511273 40.648958, -111.511337 40.648995, -111.511442 40.649052, -111.511582 40.649121, -111.511766 40.649201, -111.51183 40.649226, -111.511876 40.649237, -111.511899 40.649245, -111.511922 40.649269, -111.511934 40.649301, -111.511938 40.649353, -111.511932 40.649391, -111.511899 40.649456, -111.511832 40.649513, -111.511775 40.649563, -111.511708 40.649606, -111.511683 40.64963, -111.511662 40.649657, -111.51164 40.649704, -111.511603 40.649817, -111.511573 40.649988, -111.511556 40.650228, -111.511541 40.650422, -111.511528 40.650473, -111.511526 40.650494)"
9898548066,12876210370,0,1298662540,Seldom Seen,path,377.7731900584578,no,,"LINESTRING (-111.512534 40.649198, -111.512482 40.649318, -111.51239 40.649399, -111.512328 40.649504, -111.512287 40.649627, -111.51228 40.649855, -111.512245 40.649861, -111.512206 40.649834, -111.512182 40.649695, -111.51214 40.649683, -111.512098 40.649707, -111.512058 40.650204, -111.512067 40.650255, -111.512138 40.650327, -111.51213 40.650363, -111.512079 40.650386, -111.512028 40.650371, -111.511952 40.650285, -111.511826 40.649856, -111.511801 40.649809, -111.511751 40.649825, -111.511708 40.649871, -111.511669 40.649985, -111.511659 40.650128, -111.511686 40.650163, -111.511659 40.650247, -111.51169 40.650399, -111.51177 40.650533, -111.511766 40.650565, -111.51172 40.650573, -111.511653 40.650508, -111.511611 40.650507, -111.511575 40.650591)"
9898548232,9898548233,0,629315104,Jenni's Trail,path,10.354539354766196,,,"LINESTRING (-111.509506 40.652175, -111.509628 40.652185)"
9898548232,3732774857,0,629315104,Jenni's Trail,path,569.074919144512,,,"LINESTRING (-111.509506 40.652175, -111.509386 40.652175, -111.509351 40.652176, -111.509335 40.652173, -111.50932 40.652165, -111.509312 40.652154, -111.509311 40.652142, -111.50932 40.652131, -111.509343 40.65212, -111.509395 40.652115, -111.509544 40.652091, -111.509676 40.652069, -111.50978 40.65206, -111.509832 40.652058, -111.509858 40.652054, -111.509874 40.652042, -111.509882 40.652028, -111.509878 40.652014, -111.509866 40.652002, -111.509846 40.651997, -111.50978 40.651989, -111.509753 40.651987, -111.509576 40.651954, -111.509527 40.65195, -111.509495 40.651944, -111.509456 40.651938, -111.509423 40.651933, -111.509401 40.651931, -111.509384 40.651923, -111.509374 40.65191, -111.509372 40.651895, -111.509379 40.651882, -111.509397 40.651873, -111.509416 40.65187, -111.509444 40.651868, -111.509475 40.65186, -111.509519 40.651842, -111.509555 40.651822, -111.509643 40.651799, -111.509682 40.651787, -111.509738 40.651766, -111.509777 40.651754, -111.509822 40.651748, -111.50993 40.651731, -111.509995 40.651718, -111.51002 40.651709, -111.510039 40.651698, -111.510049 40.651686, -111.510075 40.651651, -111.510153 40.651466, -111.5102 40.651346, -111.510263 40.651225, -111.510348 40.651078, -111.510351 40.651061, -111.510346 40.651048, -111.510333 40.651038, -111.510319 40.651035, -111.510291 40.651044, -111.510274 40.651061, -111.510136 40.651311, -111.510104 40.651346, -111.51008 40.651359, -111.510051 40.651374, -111.51003 40.65138, -111.510004 40.651381, -111.509947 40.651373, -111.509874 40.651355, -111.509698 40.651317, -111.509614 40.651308, -111.509576 40.651307, -111.509557 40.651301, -111.509545 40.651293, -111.509539 40.651283, -111.50954 40.651268, -111.50955 40.651256, -111.509564 40.651249, -111.509591 40.651246, -111.509644 40.651245, -111.509666 40.651241, -111.509699 40.65123, -111.509974 40.651128, -111.510084 40.651083, -111.510112 40.651071, -111.51017 40.65104, -111.510194 40.651017, -111.510253 40.650919, -111.51035 40.650774, -111.510377 40.650748, -111.510408 40.650716, -111.510482 40.650562, -111.510664 40.650061, -111.510673 40.650044, -111.510699 40.650023, -111.510719 40.650011, -111.510753 40.649991, -111.510781 40.649967, -111.510802 40.64994, -111.510825 40.649895, -111.510859 40.649854, -111.510871 40.64984, -111.510902 40.649819, -111.510954 40.6498)"
9898548233,9898548232,0,629315104,Jenni's Trail,path,10.354539354766196,,,"LINESTRING (-111.509628 40.652185, -111.509506 40.652175)"
9898548233,9898547813,0,240427892,Silver Spur,path,66.52012184198355,,,"LINESTRING (-111.509628 40.652185, -111.509637 40.652189, -111.509658 40.652193, -111.509703 40.652205, -111.509752 40.652223, -111.509802 40.652248, -111.509856 40.652265, -111.509888 40.65227, -111.509908 40.652268, -111.509948 40.652262, -111.509993 40.652246, -111.510044 40.652224, -111.510067 40.652203, -111.510087 40.652186, -111.510095 40.652169, -111.510101 40.652151, -111.510098 40.65213, -111.510101 40.652115, -111.510106 40.652106, -111.510124 40.6521, -111.510143 40.652103, -111.510157 40.652112, -111.510166 40.652129, -111.510165 40.652153, -111.510161 40.652188)"
9898548233,9898547821,0,240427892,Silver Spur,path,5.399365023574587,,,"LINESTRING (-111.509628 40.652185, -111.509621 40.652181, -111.509615 40.652165, -111.509623 40.652153, -111.509634 40.652145)"
9898548237,9898547749,0,369488636,Drift Road,track,215.126777506435,,,"LINESTRING (-111.50887 40.651778, -111.508864 40.651704, -111.508788 40.65147, -111.508766 40.651123, -111.50875 40.650834, -111.508688 40.650711, -111.508672 40.650678, -111.508654 40.650598, -111.508609 40.650468, -111.508548 40.650329, -111.508499 40.650254, -111.508481 40.650209, -111.508479 40.650156, -111.508501 40.650062, -111.508552 40.649944, -111.508576 40.649896)"
9898548237,3732774910,0,369488636,Drift Road,track,124.53723415149906,,,"LINESTRING (-111.50887 40.651778, -111.508889 40.651997, -111.508762 40.65226, -111.508624 40.652617, -111.508607 40.652864)"
9898548237,9898547866,0,1079883745,,track,80.39320714810356,,,"LINESTRING (-111.50887 40.651778, -111.508971 40.651917, -111.509 40.651977, -111.509055 40.65213, -111.509118 40.652277, -111.509179 40.652365, -111.509218 40.652427, -111.509227 40.652444)"
9898548306,12876210370,0,1036126453,First Time Return,path,11.579098547285744,,,"LINESTRING (-111.511526 40.650494, -111.511575 40.650591)"
9898548306,9898548066,0,629315104,Jenni's Trail,path,365.3607498812053,,,"LINESTRING (-111.511526 40.650494, -111.511528 40.650473, -111.511541 40.650422, -111.511556 40.650228, -111.511573 40.649988, -111.511603 40.649817, -111.51164 40.649704, -111.511662 40.649657, -111.511683 40.64963, -111.511708 40.649606, -111.511775 40.649563, -111.511832 40.649513, -111.511899 40.649456, -111.511932 40.649391, -111.511938 40.649353, -111.511934 40.649301, -111.511922 40.649269, -111.511899 40.649245, -111.511876 40.649237, -111.51183 40.649226, -111.511766 40.649201, -111.511582 40.649121, -111.511442 40.649052, -111.511337 40.648995, -111.511273 40.648958, -111.511244 40.648936, -111.511214 40.648913, -111.511191 40.648897, -111.511167 40.648891, -111.511144 40.648882, -111.511134 40.648857, -111.511135 40.648837, -111.511148 40.648828, -111.511164 40.648825, -111.511188 40.648831, -111.511217 40.648846, -111.511282 40.648872, -111.511348 40.648889, -111.51142 40.648904, -111.511498 40.648925, -111.51156 40.648949, -111.511608 40.648984, -111.511659 40.649027, -111.51171 40.649064, -111.511758 40.649085, -111.511818 40.649089, -111.51191 40.649085, -111.512074 40.649073, -111.512268 40.649059, -111.512354 40.649058, -111.512414 40.649074, -111.512463 40.649101, -111.512505 40.649144, -111.512534 40.649198)"
9898548306,3732774857,0,629315104,Jenni's Trail,path,133.22997467380074,,,"LINESTRING (-111.511526 40.650494, -111.511524 40.650524, -111.511526 40.650568, -111.511542 40.650598, -111.511557 40.650617, -111.511555 40.650632, -111.511542 40.650643, -111.511524 40.650646, -111.511504 40.650639, -111.511484 40.650616, -111.511407 40.650451, -111.511315 40.650288, -111.511274 40.650182, -111.511204 40.650011, -111.511162 40.649911, -111.511149 40.649873, -111.511127 40.649827, -111.511105 40.649805, -111.511079 40.649797, -111.51103 40.649791, -111.51099 40.649793, -111.510954 40.6498)"
9898557849,9898557868,0,1079889707,Payday,track,584.2634291071354,,,"LINESTRING (-111.510587 40.64294, -111.5106 40.642899, -111.510617 40.642876, -111.510645 40.642854, -111.510747 40.642796, -111.510864 40.642735, -111.510984 40.642657, -111.511076 40.642565, -111.511156 40.642424, -111.511187 40.642326, -111.511252 40.642215, -111.511364 40.642114, -111.511561 40.641994, -111.511678 40.641894, -111.511781 40.641792, -111.511844 40.641705, -111.511929 40.64156, -111.512108 40.641212, -111.512218 40.640949, -111.512346 40.64051, -111.512557 40.640032, -111.512592 40.639951, -111.512594 40.639896, -111.512578 40.639854, -111.512539 40.639833, -111.512468 40.639825, -111.512401 40.639837, -111.512332 40.639891, -111.512068 40.640107, -111.511896 40.640262, -111.511812 40.640333, -111.511765 40.640355, -111.511721 40.640371, -111.511654 40.640377, -111.51161 40.640372, -111.51157 40.640359, -111.511536 40.640332, -111.511517 40.640289, -111.511517 40.640251, -111.511527 40.640205, -111.511628 40.639977, -111.511744 40.639736, -111.511747 40.639699)"
9898557849,9898590944,0,1079889707,Payday,track,52.223323426506056,,,"LINESTRING (-111.510587 40.64294, -111.510595 40.642965, -111.510612 40.642996, -111.510641 40.643027, -111.510771 40.643128, -111.510967 40.643305)"
9898557849,9898591361,0,1079889709,Payday,track,387.0073915199051,,,"LINESTRING (-111.510587 40.64294, -111.510544 40.642855, -111.510519 40.642806, -111.510439 40.642666, -111.510343 40.642454, -111.510275 40.642224, -111.510235 40.641944, -111.5102 40.641659, -111.510168 40.641363, -111.510154 40.641272, -111.510137 40.64121, -111.510133 40.641194, -111.510102 40.641162, -111.510072 40.641145, -111.510044 40.64114, -111.510005 40.641138, -111.509965 40.641152, -111.509933 40.641184, -111.509876 40.641294, -111.509799 40.641469, -111.509678 40.641703, -111.509548 40.641966, -111.509473 40.642142, -111.509398 40.642297, -111.50928 40.642413, -111.509176 40.642482, -111.509108 40.642511)"
9898557868,9898609234,0,302343850,Jenni's Trail upper,path,930.561425118034,,,"LINESTRING (-111.511747 40.639699, -111.511781 40.63969, -111.511822 40.639668, -111.511915 40.63961, -111.512356 40.63929, -111.512708 40.638991, -111.512783 40.638909, -111.512879 40.638868, -111.512907 40.638852, -111.51295 40.638857, -111.513013 40.638877, -111.513109 40.638936, -111.513145 40.638962, -111.51318 40.638999, -111.513201 40.639042, -111.513217 40.639113, -111.513225 40.639193, -111.513219 40.639235, -111.513209 40.639275, -111.513193 40.639306, -111.513174 40.639349, -111.513172 40.639385, -111.513183 40.639445, -111.513195 40.639531, -111.513189 40.639667, -111.513193 40.639709, -111.513217 40.639744, -111.513252 40.639761, -111.513305 40.639781, -111.513469 40.63981, -111.513565 40.639837, -111.513595 40.63985, -111.513614 40.639872, -111.513626 40.639922, -111.513666 40.640145, -111.513672 40.640181, -111.513656 40.640224, -111.513632 40.640247, -111.513589 40.640289, -111.513565 40.640327, -111.513551 40.640386, -111.513546 40.640437, -111.513553 40.640466, -111.513581 40.640546, -111.513591 40.640653, -111.513587 40.640739, -111.513575 40.640801, -111.513532 40.640961, -111.5135 40.641106, -111.513486 40.641189, -111.513486 40.64123, -111.513465 40.641262, -111.513437 40.641291, -111.51338 40.641351, -111.513349 40.641405, -111.513321 40.641438, -111.513286 40.641561, -111.513238 40.641661, -111.513166 40.641819, -111.51311 40.641965, -111.513083 40.642025, -111.513065 40.64207, -111.513038 40.642112, -111.513014 40.642152, -111.513014 40.64219, -111.51297 40.642243, -111.512918 40.642362, -111.512904 40.642415, -111.512837 40.642541, -111.51279 40.64267, -111.512774 40.64284, -111.512776 40.643011, -111.512806 40.643115, -111.51286 40.643209, -111.512918 40.643268, -111.51299 40.643309, -111.513027 40.64332, -111.513091 40.643318, -111.513158 40.643306, -111.513199 40.64329, -111.513242 40.643263, -111.513295 40.643242, -111.513324 40.64324, -111.513342 40.643245, -111.513359 40.643263, -111.513362 40.643283, -111.513359 40.643311, -111.513321 40.643351, -111.513204 40.643466, -111.513096 40.643506, -111.513011 40.643538, -111.51293 40.643559, -111.512902 40.643574, -111.512891 40.643602, -111.512896 40.643625, -111.512911 40.643637, -111.512965 40.643655, -111.513047 40.643666, -111.513084 40.643664, -111.513132 40.643656, -111.51317 40.643638, -111.513217 40.643614, -111.513258 40.643606, -111.513292 40.64361, -111.513309 40.64362, -111.513312 40.643641, -111.513306 40.643659, -111.513268 40.643684, -111.513208 40.643732, -111.51313 40.643773, -111.512972 40.643863, -111.512858 40.643902, -111.51275 40.643919, -111.512711 40.643927, -111.512687 40.643938, -111.512681 40.643954, -111.51269 40.643971, -111.512716 40.643987, -111.512832 40.644008, -111.513056 40.644015, -111.513089 40.644013)"
9898557868,9898591173,0,302343850,Jenni's Trail upper,path,838.3664836046939,,,"LINESTRING (-111.511747 40.639699, -111.511686 40.639727, -111.511658 40.639734, -111.511632 40.639731, -111.511616 40.639719, -111.511571 40.639652, -111.511533 40.639608, -111.511493 40.639589, -111.511439 40.639573, -111.511295 40.639568, -111.511208 40.639567, -111.511146 40.639577, -111.511064 40.639602, -111.510968 40.639646, -111.510909 40.639691, -111.510872 40.639717, -111.510827 40.639734, -111.510793 40.639723, -111.510746 40.639683, -111.510701 40.639638, -111.510665 40.639616, -111.510632 40.639618, -111.510585 40.639644, -111.510545 40.639647, -111.51052 40.639624, -111.510486 40.639615, -111.510449 40.639616, -111.510406 40.639598, -111.510354 40.639555, -111.510299 40.639452, -111.510047 40.638896, -111.510016 40.638831, -111.509976 40.638804, -111.509915 40.638777, -111.509858 40.638767, -111.509791 40.63877, -111.509722 40.638793, -111.509616 40.638831, -111.509496 40.638918, -111.509362 40.639049, -111.509224 40.639197, -111.509067 40.639509, -111.508839 40.639985, -111.508782 40.640153, -111.508776 40.640258, -111.508744 40.640331, -111.508711 40.640405, -111.508614 40.640769, -111.508565 40.640963, -111.508559 40.64104, -111.508577 40.641056, -111.508601 40.641062, -111.508626 40.641059, -111.508654 40.641023, -111.508693 40.64085, -111.508821 40.640612, -111.508854 40.640564, -111.508886 40.640547, -111.508916 40.640559, -111.508939 40.64059, -111.508939 40.640639, -111.508898 40.640763, -111.508831 40.640917, -111.50875 40.641119, -111.508711 40.641375, -111.508702 40.641467, -111.508594 40.641759, -111.508582 40.641852, -111.508571 40.641903, -111.508533 40.641952, -111.508433 40.642053, -111.508227 40.642248, -111.508134 40.642324, -111.508097 40.642361, -111.508057 40.642427, -111.508027 40.642491)"
9898557868,10098548091,0,1079889707,Payday,track,602.5359451253428,,,"LINESTRING (-111.511747 40.639699, -111.51174 40.63965, -111.511718 40.639591, -111.511681 40.639536, -111.511608 40.639494, -111.511491 40.639459, -111.511398 40.639425, -111.511368 40.639396, -111.511352 40.639365, -111.511354 40.639329, -111.511372 40.639293, -111.511405 40.63926, -111.51147 40.63924, -111.511554 40.639238, -111.511686 40.639241, -111.511777 40.639238, -111.511868 40.639225, -111.511933 40.639206, -111.512012 40.639176, -111.512088 40.639136, -111.512176 40.639058, -111.512314 40.638928, -111.512861 40.638243, -111.51312 40.63784, -111.513132 40.637784, -111.513113 40.637738, -111.513062 40.637712, -111.512997 40.637709, -111.512911 40.63774, -111.512645 40.637933, -111.512338 40.638086, -111.512185 40.638127, -111.512095 40.638129, -111.512001 40.638105, -111.511914 40.638051, -111.511863 40.637996, -111.511826 40.637914, -111.511837 40.637806, -111.511895 40.637684, -111.512461 40.63685, -111.512632 40.636651)"
9898557868,9898557849,0,1079889707,Payday,track,584.2634291071354,,,"LINESTRING (-111.511747 40.639699, -111.511744 40.639736, -111.511628 40.639977, -111.511527 40.640205, -111.511517 40.640251, -111.511517 40.640289, -111.511536 40.640332, -111.51157 40.640359, -111.51161 40.640372, -111.511654 40.640377, -111.511721 40.640371, -111.511765 40.640355, -111.511812 40.640333, -111.511896 40.640262, -111.512068 40.640107, -111.512332 40.639891, -111.512401 40.639837, -111.512468 40.639825, -111.512539 40.639833, -111.512578 40.639854, -111.512594 40.639896, -111.512592 40.639951, -111.512557 40.640032, -111.512346 40.64051, -111.512218 40.640949, -111.512108 40.641212, -111.511929 40.64156, -111.511844 40.641705, -111.511781 40.641792, -111.511678 40.641894, -111.511561 40.641994, -111.511364 40.642114, -111.511252 40.642215, -111.511187 40.642326, -111.511156 40.642424, -111.511076 40.642565, -111.510984 40.642657, -111.510864 40.642735, -111.510747 40.642796, -111.510645 40.642854, -111.510617 40.642876, -111.5106 40.642899, -111.510587 40.64294)"
9898590944,6595484319,0,702333592,CMG,path,290.06900145328103,,1,"LINESTRING (-111.510967 40.643305, -111.510918 40.64332, -111.510821 40.643334, -111.510765 40.643345, -111.51074 40.643357, -111.510738 40.64338, -111.510756 40.643405, -111.510873 40.643462, -111.510981 40.643512, -111.511046 40.643538, -111.511077 40.643552, -111.511097 40.643567, -111.511103 40.643584, -111.511098 40.6436, -111.511081 40.643612, -111.511053 40.643625, -111.510998 40.643636, -111.510869 40.64367, -111.510795 40.6437, -111.510722 40.643747, -111.510673 40.64379, -111.510656 40.643921, -111.510564 40.644094, -111.5105 40.644261, -111.510455 40.64456, -111.510379 40.644825, -111.510259 40.645096, -111.510057 40.645357)"
9898590944,9898557849,0,1079889707,Payday,track,52.22332342650607,,,"LINESTRING (-111.510967 40.643305, -111.510771 40.643128, -111.510641 40.643027, -111.510612 40.642996, -111.510595 40.642965, -111.510587 40.64294)"
9898590944,9898527664,0,1079889707,Payday,track,438.6763851428455,,,"LINESTRING (-111.510967 40.643305, -111.510981 40.643317, -111.511095 40.64343, -111.511162 40.643535, -111.5112 40.643675, -111.511156 40.644042, -111.511089 40.644381, -111.511018 40.6448, -111.510934 40.6454, -111.510808 40.645868, -111.510697 40.646247, -111.510592 40.646522, -111.510563 40.646642, -111.510528 40.646857, -111.510512 40.647025, -111.5105 40.647155)"
9898591173,9898557868,0,302343850,Jenni's Trail upper,path,838.3664836046938,,,"LINESTRING (-111.508027 40.642491, -111.508057 40.642427, -111.508097 40.642361, -111.508134 40.642324, -111.508227 40.642248, -111.508433 40.642053, -111.508533 40.641952, -111.508571 40.641903, -111.508582 40.641852, -111.508594 40.641759, -111.508702 40.641467, -111.508711 40.641375, -111.50875 40.641119, -111.508831 40.640917, -111.508898 40.640763, -111.508939 40.640639, -111.508939 40.64059, -111.508916 40.640559, -111.508886 40.640547, -111.508854 40.640564, -111.508821 40.640612, -111.508693 40.64085, -111.508654 40.641023, -111.508626 40.641059, -111.508601 40.641062, -111.508577 40.641056, -111.508559 40.64104, -111.508565 40.640963, -111.508614 40.640769, -111.508711 40.640405, -111.508744 40.640331, -111.508776 40.640258, -111.508782 40.640153, -111.508839 40.639985, -111.509067 40.639509, -111.509224 40.639197, -111.509362 40.639049, -111.509496 40.638918, -111.509616 40.638831, -111.509722 40.638793, -111.509791 40.63877, -111.509858 40.638767, -111.509915 40.638777, -111.509976 40.638804, -111.510016 40.638831, -111.510047 40.638896, -111.510299 40.639452, -111.510354 40.639555, -111.510406 40.639598, -111.510449 40.639616, -111.510486 40.639615, -111.51052 40.639624, -111.510545 40.639647, -111.510585 40.639644, -111.510632 40.639618, -111.510665 40.639616, -111.510701 40.639638, -111.510746 40.639683, -111.510793 40.639723, -111.510827 40.639734, -111.510872 40.639717, -111.510909 40.639691, -111.510968 40.639646, -111.511064 40.639602, -111.511146 40.639577, -111.511208 40.639567, -111.511295 40.639568, -111.511439 40.639573, -111.511493 40.639589, -111.511533 40.639608, -111.511571 40.639652, -111.511616 40.639719, -111.511632 40.639731, -111.511658 40.639734, -111.511686 40.639727, -111.511747 40.639699)"
9898591173,9898591177,0,302343850,Jenni's Trail upper,path,33.07176868155563,,,"LINESTRING (-111.508027 40.642491, -111.507975 40.642578, -111.507931 40.64267, -111.507891 40.642739, -111.507863 40.642758)"
9898591173,3717274365,0,367851681,Upper Loose,path,530.7195943987514,,,"LINESTRING (-111.508027 40.642491, -111.508029 40.642436, -111.508031 40.64239, -111.508059 40.642328, -111.508099 40.642264, -111.508176 40.642177, -111.508232 40.64209, -111.508312 40.642016, -111.508382 40.641977, -111.508414 40.641938, -111.508422 40.641888, -111.508426 40.64186, -111.508385 40.64145, -111.508408 40.641169, -111.508394 40.641029, -111.5084 40.640885, -111.508434 40.640402, -111.508421 40.640303, -111.508362 40.640149, -111.508319 40.64004, -111.508315 40.639959, -111.508347 40.63984, -111.50842 40.639647, -111.508431 40.639544, -111.508438 40.63946, -111.508426 40.639432, -111.50841 40.639408, -111.508366 40.6394, -111.508329 40.639414, -111.508283 40.639464, -111.508184 40.639579, -111.508143 40.639607, -111.508042 40.639646, -111.507985 40.639679, -111.50783 40.639776, -111.50774 40.639861, -111.507707 40.639887, -111.507671 40.639901, -111.507606 40.639941, -111.507472 40.640127, -111.507444 40.640164, -111.507392 40.640185, -111.507344 40.640177, -111.507303 40.640157, -111.507258 40.640087, -111.507166 40.63982)"
9898591177,9898591173,0,302343850,Jenni's Trail upper,path,33.07176868155563,,,"LINESTRING (-111.507863 40.642758, -111.507891 40.642739, -111.507931 40.64267, -111.507975 40.642578, -111.508027 40.642491)"
9898591177,9898591179,0,302343850,Jenni's Trail upper,path,4.45009031479926,,,"LINESTRING (-111.507863 40.642758, -111.507838 40.642764, -111.507812 40.64276)"
9898591177,9898591361,0,1036126454,Loose Moose,path,400.80499041456096,,,"LINESTRING (-111.507863 40.642758, -111.507893 40.642779, -111.50792 40.642797, -111.507969 40.642856, -111.50798 40.642891, -111.507976 40.642932, -111.507968 40.642967, -111.507976 40.643003, -111.508004 40.64305, -111.508043 40.64308, -111.508085 40.643099, -111.508148 40.643099, -111.508212 40.643081, -111.5083 40.643017, -111.508403 40.642887, -111.508446 40.642835, -111.508473 40.6428, -111.508483 40.642778, -111.508482 40.642725, -111.508482 40.642683, -111.508546 40.642481, -111.508618 40.642353, -111.508754 40.642217, -111.508914 40.642076, -111.509074 40.64188, -111.509201 40.641589, -111.509285 40.641444, -111.509342 40.641418, -111.509375 40.64144, -111.509404 40.641514, -111.509417 40.641616, -111.509369 40.641743, -111.509233 40.641893, -111.509127 40.642123, -111.509105 40.642157, -111.50907 40.642194, -111.509041 40.642238, -111.509034 40.642263, -111.509038 40.642294, -111.509058 40.642364, -111.509088 40.64245, -111.509096 40.642488, -111.509108 40.642511)"
9898591179,9898591177,0,302343850,Jenni's Trail upper,path,4.45009031479926,,,"LINESTRING (-111.507812 40.64276, -111.507838 40.642764, -111.507863 40.642758)"
