date,trail_name,trail_latitude,trail_longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum
2025-07-01,Apex,40.6249077,-111.5331572,73.8,53.8,63.1,0.236,0.236,0.0
2025-07-02,Apex,40.6249077,-111.5331572,66.4,49.9,58.2,0.768,0.768,0.0
2025-07-03,Apex,40.6249077,-111.5331572,65.8,48.9,55.0,0.362,0.362,0.0
2025-07-04,Apex,40.6249077,-111.5331572,63.4,46.5,53.0,0.768,0.768,0.0
2025-07-05,Apex,40.6249077,-111.5331572,68.2,47.9,57.3,0.012,0.012,0.0
2025-07-06,Apex,40.6249077,-111.5331572,67.5,53.1,59.3,0.008,0.008,0.0
2025-07-07,Apex,40.6249077,-111.5331572,70.7,54.0,62.5,0.004,0.004,0.0
2025-07-08,Apex,40.6249077,-111.5331572,73.3,56.9,64.9,0.008,0.008,0.0
2025-07-09,Apex,40.6249077,-111.5331572,72.9,56.2,63.6,0.358,0.358,0.0
2025-07-10,Apex,40.6249077,-111.5331572,65.1,50.2,58.3,0.0,0.0,0.0
2025-07-11,Apex,40.6249077,-111.5331572,66.6,50.8,58.3,0.0,0.0,0.0
2025-07-12,Apex,40.6249077,-111.5331572,68.6,52.6,60.2,0.0,0.0,0.0
2025-07-13,Apex,40.6249077,-111.5331572,72.5,54.9,63.2,0.0,0.0,0.0
2025-07-14,Apex,40.6249077,-111.5331572,71.6,56.0,64.6,0.0,0.0,0.0
2025-07-15,Apex,40.6249077,-111.5331572,73.6,54.4,64.3,0.15,0.15,0.0
2025-07-16,Apex,40.6249077,-111.5331572,70.3,54.3,61.5,0.106,0.106,0.0
2025-07-17,Apex,40.6249077,-111.5331572,71.0,53.5,61.7,0.177,0.177,0.0
2025-07-18,Apex,40.6249077,-111.5331572,66.1,51.2,58.0,0.299,0.299,0.0
2025-07-19,Apex,40.6249077,-111.5331572,66.1,50.4,58.1,0.114,0.114,0.0
2025-07-20,Apex,40.6249077,-111.5331572,70.7,55.3,62.4,0.028,0.028,0.0
2025-07-21,Apex,40.6249077,-111.5331572,68.6,52.1,59.5,0.508,0.508,0.0
2025-07-22,Apex,40.6249077,-111.5331572,66.2,51.5,58.5,0.098,0.098,0.0
2025-07-23,Apex,40.6249077,-111.5331572,68.8,52.4,59.9,0.008,0.008,0.0
2025-07-24,Apex,40.6249077,-111.5331572,68.6,52.3,59.8,0.055,0.055,0.0
2025-07-25,Apex,40.6249077,-111.5331572,68.8,52.6,60.2,0.0,0.0,0.0
2025-07-26,Apex,40.6249077,-111.5331572,68.0,51.9,59.6,0.035,0.035,0.0
2025-07-27,Apex,40.6249077,-111.5331572,69.9,52.0,60.1,0.0,0.0,0.0
2025-07-28,Apex,40.6249077,-111.5331572,73.5,56.2,64.0,0.071,0.071,0.0
2025-07-29,Apex,40.6249077,-111.5331572,73.3,57.8,64.3,0.118,0.118,0.0
2025-07-30,Apex,40.6249077,-111.5331572,74.5,54.5,64.8,0.0,0.0,0.0
2025-07-31,Apex,40.6249077,-111.5331572,71.2,56.0,62.9,0.004,0.004,0.0
2025-08-01,Apex,40.6249077,-111.5331572,70.3,53.9,61.9,0.051,0.051,0.0
2025-08-02,Apex,40.6249077,-111.5331572,69.7,53.4,60.9,0.004,0.004,0.0
2025-08-03,Apex,40.6249077,-111.5331572,71.9,54.0,62.1,0.071,0.071,0.0
2025-08-04,Apex,40.6249077,-111.5331572,73.2,55.3,63.5,0.0,0.0,0.0
2025-08-05,Apex,40.6249077,-111.5331572,72.4,52.1,61.6,0.0,0.0,0.0
2025-08-06,Apex,40.6249077,-111.5331572,75.4,56.6,65.5,0.0,0.0,0.0
2025-08-07,Apex,40.6249077,-111.5331572,74.6,56.5,64.8,0.0,0.0,0.0
2025-08-08,Apex,40.6249077,-111.5331572,63.3,51.5,57.0,0.0,0.0,0.0
2025-08-09,Apex,40.6249077,-111.5331572,63.7,47.9,55.2,0.0,0.0,0.0
2025-08-10,Apex,40.6249077,-111.5331572,64.6,47.4,55.1,0.0,0.0,0.0
2025-08-11,Apex,40.6249077,-111.5331572,69.5,52.3,59.4,0.0,0.0,0.0
2025-08-12,Apex,40.6249077,-111.5331572,73.0,56.1,64.1,0.0,0.0,0.0
2025-08-13,Apex,40.6249077,-111.5331572,75.8,60.4,67.3,0.016,0.016,0.0
2025-08-14,Apex,40.6249077,-111.5331572,73.3,53.8,63.3,0.378,0.378,0.0
2025-08-15,Apex,40.6249077,-111.5331572,70.3,51.2,60.0,0.61,0.61,0.0
2025-08-16,Apex,40.6249077,-111.5331572,68.4,51.9,58.7,0.142,0.142,0.0
2025-08-17,Apex,40.6249077,-111.5331572,67.7,47.4,57.6,0.252,0.252,0.0
2025-08-18,Apex,40.6249077,-111.5331572,71.5,54.4,62.0,0.0,0.0,0.0
2025-08-19,Apex,40.6249077,-111.5331572,77.8,57.7,67.7,0.0,0.0,0.0
2025-08-20,Apex,40.6249077,-111.5331572,77.8,62.3,69.6,0.0,0.0,0.0
2025-08-21,Apex,40.6249077,-111.5331572,72.9,52.9,65.3,0.654,0.654,0.0
2025-08-22,Apex,40.6249077,-111.5331572,69.6,52.9,60.5,0.748,0.748,0.0
2025-08-23,Apex,40.6249077,-111.5331572,72.1,56.1,63.8,0.114,0.114,0.0
2025-08-24,Apex,40.6249077,-111.5331572,65.8,50.6,57.6,0.638,0.638,0.0
2025-08-25,Apex,40.6249077,-111.5331572,64.7,50.9,56.1,0.591,0.591,0.0
2025-08-26,Apex,40.6249077,-111.5331572,57.9,48.1,52.1,0.984,0.984,0.0
2025-08-27,Apex,40.6249077,-111.5331572,57.5,45.9,50.4,0.909,0.909,0.0
2025-08-28,Apex,40.6249077,-111.5331572,57.3,44.1,50.0,0.248,0.248,0.0
2025-08-29,Apex,40.6249077,-111.5331572,57.1,47.8,52.1,0.035,0.035,0.0
2025-08-30,Apex,40.6249077,-111.5331572,59.0,47.9,52.8,0.126,0.126,0.0
2025-08-31,Apex,40.6249077,-111.5331572,65.3,49.3,56.8,0.008,0.008,0.0
2025-09-01,Apex,40.6249077,-111.5331572,67.4,52.9,59.5,0.028,0.028,0.0
2025-09-02,Apex,40.6249077,-111.5331572,69.6,54.1,62.0,0.012,0.012,0.0
2025-09-03,Apex,40.6249077,-111.5331572,69.9,53.1,61.6,0.004,0.004,0.0
2025-09-04,Apex,40.6249077,-111.5331572,65.5,50.8,57.2,0.02,0.02,0.0
2025-09-05,Apex,40.6249077,-111.5331572,62.5,47.7,54.9,0.327,0.327,0.0
2025-09-06,Apex,40.6249077,-111.5331572,58.3,48.5,53.3,0.402,0.402,0.0
2025-09-07,Apex,40.6249077,-111.5331572,63.6,43.2,54.0,0.402,0.402,0.0
2025-09-08,Apex,40.6249077,-111.5331572,64.2,45.8,54.9,0.138,0.138,0.0
2025-09-09,Apex,40.6249077,-111.5331572,64.0,46.0,54.7,0.165,0.165,0.0
2025-09-10,Apex,40.6249077,-111.5331572,64.1,43.8,55.1,0.067,0.067,0.0
2025-09-11,Apex,40.6249077,-111.5331572,60.4,42.4,50.4,0.193,0.193,0.0
2025-09-12,Apex,40.6249077,-111.5331572,56.8,38.8,48.6,0.157,0.122,0.248
2025-09-13,Apex,40.6249077,-111.5331572,54.4,36.6,45.7,0.472,0.331,0.992
2025-09-14,Apex,40.6249077,-111.5331572,59.3,42.2,50.1,0.0,0.0,0.0
2025-09-15,Apex,40.6249077,-111.5331572,58.0,40.3,50.0,0.094,0.094,0.0
2025-09-16,Apex,40.6249077,-111.5331572,54.7,35.5,45.4,0.547,0.476,0.496
2025-09-17,Apex,40.6249077,-111.5331572,55.1,40.0,46.3,0.0,0.0,0.0
2025-09-18,Apex,40.6249077,-111.5331572,60.9,41.1,49.8,0.0,0.0,0.0
2025-09-19,Apex,40.6249077,-111.5331572,59.0,45.2,52.1,0.087,0.087,0.0
2025-09-20,Apex,40.6249077,-111.5331572,58.0,44.2,49.1,0.354,0.354,0.0
2025-09-21,Apex,40.6249077,-111.5331572,58.7,39.2,49.1,0.547,0.52,0.193
2025-09-22,Apex,40.6249077,-111.5331572,49.6,36.4,43.0,0.626,0.583,0.303
2025-09-23,Apex,40.6249077,-111.5331572,54.5,33.4,42.1,0.0,0.0,0.0
2025-09-24,Apex,40.6249077,-111.5331572,60.1,38.2,48.3,0.0,0.0,0.0
2025-09-25,Apex,40.6249077,-111.5331572,63.5,47.5,54.1,0.0,0.0,0.0
2025-09-26,Apex,40.6249077,-111.5331572,56.3,46.7,50.5,0.079,0.079,0.0
2025-09-27,Apex,40.6249077,-111.5331572,59.8,43.6,51.2,0.205,0.205,0.0
2025-09-28,Apex,40.6249077,-111.5331572,53.5,41.8,46.6,0.154,0.154,0.0
2025-09-29,Apex,40.6249077,-111.5331572,54.7,41.9,47.7,0.102,0.102,0.0
2025-09-30,Apex,40.6249077,-111.5331572,48.5,37.5,42.4,0.74,0.728,0.083
2025-10-01,Apex,40.6249077,-111.5331572,56.2,38.9,46.0,0.13,0.13,0.0
2025-10-02,Apex,40.6249077,-111.5331572,60.5,44.7,50.9,0.0,0.0,0.0
2025-10-03,Apex,40.6249077,-111.5331572,58.5,35.6,47.7,0.602,0.449,1.075
2025-10-04,Apex,40.6249077,-111.5331572,36.8,31.3,33.2,0.768,0.224,3.803
2025-10-05,Apex,40.6249077,-111.5331572,38.3,23.9,30.7,0.047,0.0,0.331
2025-10-06,Apex,40.6249077,-111.5331572,39.8,24.4,30.9,0.0,0.0,0.0
2025-10-07,Apex,40.6249077,-111.5331572,49.4,27.7,38.5,0.0,0.0,0.0
2025-10-08,Apex,40.6249077,-111.5331572,54.5,40.5,47.0,0.0,0.0,0.0
2025-10-09,Apex,40.6249077,-111.5331572,58.0,43.9,49.7,0.22,0.22,0.0
2025-10-10,Apex,40.6249077,-111.5331572,54.0,41.6,46.1,0.469,0.469,0.0
2025-10-11,Apex,40.6249077,-111.5331572,51.1,26.2,42.3,0.717,0.386,2.315
2025-10-12,Apex,40.6249077,-111.5331572,35.9,20.2,27.3,0.02,0.0,0.138
2025-10-13,Apex,40.6249077,-111.5331572,47.7,28.5,37.1,0.083,0.063,0.138
2025-10-14,Apex,40.6249077,-111.5331572,49.5,30.6,37.4,0.594,0.114,3.362
2025-10-15,Apex,40.6249077,-111.5331572,36.9,26.3,32.3,0.854,0.071,5.484
2025-10-16,Apex,40.6249077,-111.5331572,33.6,24.4,28.2,0.543,0.0,3.803
2025-10-17,Apex,40.6249077,-111.5331572,38.0,21.9,29.2,0.0,0.0,0.0
2025-10-18,Apex,40.6249077,-111.5331572,42.7,30.4,36.4,0.0,0.0,0.0
2025-10-19,Apex,40.6249077,-111.5331572,50.8,32.2,43.0,0.024,0.012,0.083
2025-10-20,Apex,40.6249077,-111.5331572,34.7,23.7,28.7,0.035,0.004,0.22
2025-10-21,Apex,40.6249077,-111.5331572,46.4,29.2,36.8,0.0,0.0,0.0
2025-10-22,Apex,40.6249077,-111.5331572,51.5,34.5,42.9,0.276,0.063,1.488
2025-10-23,Apex,40.6249077,-111.5331572,44.1,31.0,37.7,0.22,0.087,0.937
2025-10-24,Apex,40.6249077,-111.5331572,46.5,31.3,37.4,0.0,0.0,0.0
2025-10-25,Apex,40.6249077,-111.5331572,48.7,37.6,42.5,0.0,0.0,0.0
2025-10-26,Apex,40.6249077,-111.5331572,41.7,32.7,36.4,0.382,0.0,2.673
2025-10-27,Apex,40.6249077,-111.5331572,31.0,11.4,23.8,0.295,0.035,1.819
2025-10-28,Apex,40.6249077,-111.5331572,36.2,10.7,23.5,0.0,0.0,0.0
2025-10-29,Apex,40.6249077,-111.5331572,48.1,32.0,38.3,0.0,0.0,0.0
2025-10-30,Apex,40.6249077,-111.5331572,44.2,28.7,35.8,0.0,0.0,0.0
2025-10-31,Apex,40.6249077,-111.5331572,44.1,28.7,35.8,0.0,0.0,0.0
2025-11-01,Apex,40.6249077,-111.5331572,49.0,31.9,39.5,0.0,0.0,0.0
2025-11-02,Apex,40.6249077,-111.5331572,52.9,37.3,44.7,0.0,0.0,0.0
2025-11-03,Apex,40.6249077,-111.5331572,51.5,36.1,45.0,0.0,0.0,0.0
2025-11-04,Apex,40.6249077,-111.5331572,49.2,36.0,41.7,0.0,0.0,0.0
2025-11-05,Apex,40.6249077,-111.5331572,50.9,38.5,43.7,0.0,0.0,0.0
2025-11-06,Apex,40.6249077,-111.5331572,38.7,23.8,31.0,0.055,0.004,0.358
2025-11-07,Apex,40.6249077,-111.5331572,36.6,25.4,31.9,0.0,0.0,0.0
2025-11-08,Apex,40.6249077,-111.5331572,37.0,25.1,29.7,0.0,0.0,0.0
2025-11-09,Apex,40.6249077,-111.5331572,45.8,28.2,36.5,0.0,0.0,0.0
2025-11-10,Apex,40.6249077,-111.5331572,49.3,35.2,41.4,0.0,0.0,0.0
2025-11-11,Apex,40.6249077,-111.5331572,46.6,34.2,39.4,0.0,0.0,0.0
2025-11-12,Apex,40.6249077,-111.5331572,48.7,36.2,41.9,0.0,0.0,0.0
2025-11-13,Apex,40.6249077,-111.5331572,47.2,36.8,41.0,0.0,0.0,0.0
2025-11-14,Apex,40.6249077,-111.5331572,46.5,37.2,41.5,0.02,0.02,0.0
2025-11-15,Apex,40.6249077,-111.5331572,48.0,35.6,40.4,0.0,0.0,0.0
2025-11-16,Apex,40.6249077,-111.5331572,41.5,26.9,35.0,0.465,0.035,3.031
2025-11-17,Apex,40.6249077,-111.5331572,31.9,24.4,27.7,0.256,0.012,1.709
2025-11-18,Apex,40.6249077,-111.5331572,34.6,24.7,29.3,0.028,0.0,0.193
2025-11-19,Apex,40.6249077,-111.5331572,35.2,26.9,30.0,0.075,0.0,0.524
2025-11-20,Apex,40.6249077,-111.5331572,32.8,19.0,26.5,0.189,0.0,1.323
2025-11-21,Apex,40.6249077,-111.5331572,33.7,20.0,26.3,0.039,0.004,0.248
2025-11-22,Apex,40.6249077,-111.5331572,38.6,22.9,29.7,0.0,0.0,0.0
2025-11-23,Apex,40.6249077,-111.5331572,38.2,24.2,30.5,0.0,0.0,0.0
2025-11-24,Apex,40.6249077,-111.5331572,34.2,21.3,26.5,0.0,0.0,0.0
2025-11-25,Apex,40.6249077,-111.5331572,26.9,15.1,21.1,0.0,0.0,0.0
2025-11-26,Apex,40.6249077,-111.5331572,33.7,16.7,25.7,0.008,0.0,0.055
2025-11-27,Apex,40.6249077,-111.5331572,41.2,26.9,33.4,0.0,0.0,0.0
2025-11-28,Apex,40.6249077,-111.5331572,36.5,21.6,30.1,0.047,0.0,0.331
2025-11-29,Apex,40.6249077,-111.5331572,27.0,12.5,20.2,0.0,0.0,0.0
2025-11-30,Apex,40.6249077,-111.5331572,24.6,15.3,19.4,0.417,0.004,2.894
2025-12-01,Apex,40.6249077,-111.5331572,20.9,-0.9,11.1,0.0,0.0,0.0
2025-12-02,Apex,40.6249077,-111.5331572,27.2,16.1,21.0,0.15,0.0,1.075
2025-12-03,Apex,40.6249077,-111.5331572,21.4,6.5,16.2,0.031,0.0,0.22
2025-12-04,Apex,40.6249077,-111.5331572,21.1,3.3,12.8,0.02,0.0,0.138
2025-12-05,Apex,40.6249077,-111.5331572,26.0,19.1,22.4,0.528,0.051,3.335
2025-12-06,Apex,40.6249077,-111.5331572,26.9,17.7,23.3,0.469,0.008,3.224
2025-12-07,Apex,40.6249077,-111.5331572,29.0,14.8,22.3,0.008,0.0,0.055
2025-12-08,Apex,40.6249077,-111.5331572,32.0,22.0,28.0,0.016,0.0,0.11
2025-12-09,Apex,40.6249077,-111.5331572,38.8,24.5,33.5,0.0,0.0,0.0
2025-12-10,Apex,40.6249077,-111.5331572,40.9,32.1,35.4,0.0,0.0,0.0
2025-12-11,Apex,40.6249077,-111.5331572,42.1,28.2,34.5,0.0,0.0,0.0
2025-12-12,Apex,40.6249077,-111.5331572,41.1,25.6,31.1,0.0,0.0,0.0
2025-12-13,Apex,40.6249077,-111.5331572,42.0,25.3,32.1,0.0,0.0,0.0
2025-12-14,Apex,40.6249077,-111.5331572,47.0,32.2,37.1,0.0,0.0,0.0
2025-12-15,Apex,40.6249077,-111.5331572,41.8,26.3,33.6,0.0,0.0,0.0
2025-12-16,Apex,40.6249077,-111.5331572,39.9,25.9,32.2,0.0,0.0,0.0
2025-12-17,Apex,40.6249077,-111.5331572,38.5,18.8,31.1,0.587,0.028,3.913
2025-12-18,Apex,40.6249077,-111.5331572,30.5,8.4,20.6,0.008,0.004,0.028
2025-12-19,Apex,40.6249077,-111.5331572,36.4,28.0,33.4,0.205,0.0,1.433
2025-12-20,Apex,40.6249077,-111.5331572,31.9,18.5,27.2,0.098,0.004,0.661
2025-12-21,Apex,40.6249077,-111.5331572,38.1,32.9,35.2,0.11,0.0,0.772
2025-12-22,Apex,40.6249077,-111.5331572,39.9,32.1,35.5,0.0,0.0,0.0
2025-12-23,Apex,40.6249077,-111.5331572,43.5,33.8,37.4,0.004,0.0,0.028
2025-12-24,Apex,40.6249077,-111.5331572,38.7,28.7,34.5,0.0,0.0,0.0
2025-12-25,Apex,40.6249077,-111.5331572,36.4,23.8,31.4,0.165,0.102,0.441
2025-12-26,Apex,40.6249077,-111.5331572,30.5,21.5,25.9,0.169,0.0,1.185
2025-12-27,Apex,40.6249077,-111.5331572,22.9,11.2,19.4,0.484,0.004,3.39
2025-12-28,Apex,40.6249077,-111.5331572,16.1,0.4,7.5,0.059,0.004,0.386
2025-12-29,Apex,40.6249077,-111.5331572,29.8,2.6,15.1,0.0,0.0,0.0
2025-12-30,Apex,40.6249077,-111.5331572,40.4,18.8,28.5,0.0,0.0,0.0
2025-12-31,Apex,40.6249077,-111.5331572,44.5,27.6,34.3,0.0,0.0,0.0
2026-01-01,Apex,40.6249077,-111.5331572,33.2,29.4,31.9,0.626,0.051,4.024
2026-01-02,Apex,40.6249077,-111.5331572,31.4,18.9,27.2,0.528,0.024,3.528
2026-01-03,Apex,40.6249077,-111.5331572,37.7,22.4,30.4,0.028,0.0,0.193
2026-01-04,Apex,40.6249077,-111.5331572,29.7,24.7,27.5,0.728,0.004,5.071
2026-01-05,Apex,40.6249077,-111.5331572,25.4,15.9,22.5,0.539,0.008,3.72
2026-01-06,Apex,40.6249077,-111.5331572,28.5,15.2,20.8,0.0,0.0,0.0
2026-01-07,Apex,40.6249077,-111.5331572,27.8,17.2,21.7,0.094,0.0,0.689
2026-01-08,Apex,40.6249077,-111.5331572,16.6,3.4,12.2,0.382,0.0,2.673
2026-01-09,Apex,40.6249077,-111.5331572,12.0,-2.1,4.7,0.028,0.0,0.193
2026-01-10,Apex,40.6249077,-111.5331572,25.6,-0.3,11.7,0.0,0.0,0.0
2026-01-11,Apex,40.6249077,-111.5331572,39.1,17.1,27.0,0.0,0.0,0.0
2026-01-12,Apex,40.6249077,-111.5331572,40.0,24.7,30.5,0.0,0.0,0.0
2026-01-13,Apex,40.6249077,-111.5331572,39.7,24.0,30.8,0.0,0.0,0.0
2026-01-14,Apex,40.6249077,-111.5331572,41.0,24.0,30.3,0.0,0.0,0.0
2026-01-15,Apex,40.6249077,-111.5331572,36.6,19.0,25.7,0.0,0.0,0.0
2026-01-16,Apex,40.6249077,-111.5331572,29.7,10.2,18.9,0.0,0.0,0.0
2026-01-17,Apex,40.6249077,-111.5331572,29.6,9.0,16.9,0.0,0.0,0.0
2026-01-18,Apex,40.6249077,-111.5331572,35.3,15.3,23.0,0.0,0.0,0.0
2026-01-19,Apex,40.6249077,-111.5331572,30.1,9.5,17.4,0.0,0.0,0.0
2026-01-20,Apex,40.6249077,-111.5331572,29.2,10.3,17.0,0.0,0.0,0.0
2026-01-21,Apex,40.6249077,-111.5331572,31.0,11.2,19.3,0.0,0.0,0.0
2026-01-22,Apex,40.6249077,-111.5331572,32.2,15.6,21.7,0.0,0.0,0.0
2026-01-23,Apex,40.6249077,-111.5331572,25.8,9.7,18.8,0.012,0.0,0.083
2026-01-24,Apex,40.6249077,-111.5331572,15.0,-3.2,6.9,0.0,0.0,0.0
2026-01-25,Apex,40.6249077,-111.5331572,9.6,-9.1,1.0,0.02,0.0,0.138
2026-01-26,Apex,40.6249077,-111.5331572,26.1,-1.4,12.8,0.0,0.0,0.0
2026-01-27,Apex,40.6249077,-111.5331572,29.7,15.5,21.6,0.0,0.0,0.0
2026-01-28,Apex,40.6249077,-111.5331572,28.8,16.6,21.2,0.134,0.0,0.965
2026-01-29,Apex,40.6249077,-111.5331572,25.3,10.0,16.2,0.0,0.0,0.0
2026-01-30,Apex,40.6249077,-111.5331572,30.9,11.8,20.3,0.0,0.0,0.0
2026-01-31,Apex,40.6249077,-111.5331572,37.0,21.7,28.3,0.0,0.0,0.0
2026-02-01,Apex,40.6249077,-111.5331572,43.5,26.6,33.1,0.0,0.0,0.0
2026-02-02,Apex,40.6249077,-111.5331572,34.3,17.0,27.2,0.0,0.0,0.0
2026-02-03,Apex,40.6249077,-111.5331572,34.5,17.3,24.6,0.0,0.0,0.0
2026-02-04,Apex,40.6249077,-111.5331572,40.2,20.2,29.2,0.0,0.0,0.0
2026-02-05,Apex,40.6249077,-111.5331572,44.8,28.0,35.6,0.0,0.0,0.0
2026-02-06,Apex,40.6249077,-111.5331572,42.1,29.6,34.9,0.0,0.0,0.0
2026-02-07,Apex,40.6249077,-111.5331572,37.8,25.7,30.8,0.0,0.0,0.0
2026-02-08,Apex,40.6249077,-111.5331572,40.3,24.4,31.5,0.0,0.0,0.0
2026-02-09,Apex,40.6249077,-111.5331572,33.8,14.2,25.9,0.059,0.0,0.413
2026-02-10,Apex,40.6249077,-111.5331572,27.4,8.5,18.5,0.098,0.0,0.717
2026-02-11,Apex,40.6249077,-111.5331572,34.3,23.9,28.6,0.598,0.0,4.217
2026-02-12,Apex,40.6249077,-111.5331572,30.8,20.2,26.0,0.512,0.0,3.583
2026-02-13,Apex,40.6249077,-111.5331572,28.3,11.5,20.3,0.059,0.0,0.413
2026-02-14,Apex,40.6249077,-111.5331572,32.5,8.6,19.8,0.0,0.0,0.0
2026-02-15,Apex,40.6249077,-111.5331572,31.6,21.0,26.3,0.0,0.0,0.0
2026-02-16,Apex,40.6249077,-111.5331572,34.8,22.0,27.8,0.075,0.0,0.524
2026-02-17,Apex,40.6249077,-111.5331572,26.8,12.4,18.2,0.764,0.0,5.346
2026-02-18,Apex,40.6249077,-111.5331572,17.5,2.1,12.5,0.965,0.008,6.697
2026-02-19,Apex,40.6249077,-111.5331572,14.3,-1.9,5.9,0.035,0.0,0.248
2026-02-20,Apex,40.6249077,-111.5331572,11.9,-0.2,6.6,0.075,0.0,0.551
2026-02-21,Apex,40.6249077,-111.5331572,26.9,-2.3,11.3,0.0,0.0,0.0
2026-02-22,Apex,40.6249077,-111.5331572,36.8,13.3,23.9,0.0,0.0,0.0
2026-02-23,Apex,40.6249077,-111.5331572,40.1,24.4,31.4,0.0,0.0,0.0
2026-02-24,Apex,40.6249077,-111.5331572,38.3,28.6,33.3,0.413,0.047,2.563
2026-02-25,Apex,40.6249077,-111.5331572,36.7,28.7,32.3,0.445,0.024,2.949
2026-02-26,Apex,40.6249077,-111.5331572,31.4,18.7,27.0,0.024,0.004,0.138
2026-02-27,Apex,40.6249077,-111.5331572,38.2,24.4,30.0,0.0,0.0,0.0
2026-02-28,Apex,40.6249077,-111.5331572,40.0,25.5,32.8,0.0,0.0,0.0
2026-03-01,Apex,40.6249077,-111.5331572,42.2,31.3,35.7,0.083,0.024,0.413
2026-03-02,Apex,40.6249077,-111.5331572,39.1,24.2,31.0,0.992,0.035,6.697
2026-03-03,Apex,40.6249077,-111.5331572,33.5,20.8,25.6,0.224,0.016,1.461
2026-03-04,Apex,40.6249077,-111.5331572,39.1,21.7,29.7,0.063,0.004,0.413
2026-03-05,Apex,40.6249077,-111.5331572,23.8,14.2,17.5,0.327,0.004,2.26
2026-03-06,Apex,40.6249077,-111.5331572,18.4,10.2,15.9,0.626,0.004,4.354
2026-03-07,Apex,40.6249077,-111.5331572,29.0,7.7,17.6,0.0,0.0,0.0
2026-03-08,Apex,40.6249077,-111.5331572,40.4,17.0,28.6,0.0,0.0,0.0
2026-03-09,Apex,40.6249077,-111.5331572,43.3,30.1,36.1,0.0,0.0,0.0
2026-03-10,Apex,40.6249077,-111.5331572,36.4,15.7,30.3,0.039,0.0,0.276
2026-03-11,Apex,40.6249077,-111.5331572,28.0,7.4,18.0,0.0,0.0,0.0
2026-03-12,Apex,40.6249077,-111.5331572,40.7,23.7,34.0,0.0,0.0,0.0
2026-03-13,Apex,40.6249077,-111.5331572,43.2,32.2,37.4,0.0,0.0,0.0
2026-03-14,Apex,40.6249077,-111.5331572,41.0,25.6,35.1,0.173,0.0,1.24
2026-03-15,Apex,40.6249077,-111.5331572,22.9,4.5,14.1,0.028,0.0,0.193
2026-03-16,Apex,40.6249077,-111.5331572,36.0,14.8,27.5,0.0,0.0,0.0
2026-03-17,Apex,40.6249077,-111.5331572,45.5,32.6,38.4,0.0,0.0,0.0
2026-03-18,Apex,40.6249077,-111.5331572,53.8,37.4,44.7,0.0,0.0,0.0
2026-03-19,Apex,40.6249077,-111.5331572,56.6,39.6,48.4,0.0,0.0,0.0
2026-03-20,Apex,40.6249077,-111.5331572,56.5,41.8,49.5,0.0,0.0,0.0
2026-03-21,Apex,40.6249077,-111.5331572,56.2,38.3,49.6,0.0,0.0,0.0
2026-03-22,Apex,40.6249077,-111.5331572,46.8,34.4,40.6,0.0,0.0,0.0
2026-03-23,Apex,40.6249077,-111.5331572,49.0,37.3,43.5,0.0,0.0,0.0
2026-03-24,Apex,40.6249077,-111.5331572,54.7,40.2,46.7,0.0,0.0,0.0
2026-03-25,Apex,40.6249077,-111.5331572,58.1,42.3,49.3,0.0,0.0,0.0
2026-03-26,Apex,40.6249077,-111.5331572,43.9,26.4,38.5,0.016,0.016,0.0
2026-03-27,Apex,40.6249077,-111.5331572,47.9,21.7,35.1,0.0,0.0,0.0
2026-03-28,Apex,40.6249077,-111.5331572,53.1,36.8,45.3,0.024,0.02,0.028
2026-03-29,Apex,40.6249077,-111.5331572,50.6,36.2,42.6,0.051,0.043,0.055
2026-03-30,Apex,40.6249077,-111.5331572,47.4,31.0,41.7,0.106,0.028,0.551
2026-03-31,Apex,40.6249077,-111.5331572,41.7,30.5,37.2,0.173,0.016,1.102
2026-04-01,Apex,40.6249077,-111.5331572,34.4,28.0,30.3,1.039,0.0,7.276
2026-04-02,Apex,40.6249077,-111.5331572,29.2,9.1,21.3,0.614,0.008,4.244
2026-04-03,Apex,40.6249077,-111.5331572,27.4,9.1,16.6,0.008,0.0,0.083
2026-04-04,Apex,40.6249077,-111.5331572,38.0,12.9,25.7,0.0,0.0,0.0
2026-04-05,Apex,40.6249077,-111.5331572,43.9,22.7,33.6,0.0,0.0,0.0
2026-04-06,Apex,40.6249077,-111.5331572,47.3,32.4,39.5,0.012,0.012,0.0
2026-04-07,Apex,40.6249077,-111.5331572,45.9,32.9,38.8,0.004,0.004,0.0
2026-04-08,Apex,40.6249077,-111.5331572,45.6,33.0,39.2,0.0,0.0,0.0
2026-04-09,Apex,40.6249077,-111.5331572,47.9,34.0,40.5,0.122,0.043,0.551
2026-04-10,Apex,40.6249077,-111.5331572,49.9,35.2,42.2,0.079,0.051,0.193
2026-04-11,Apex,40.6249077,-111.5331572,42.5,28.3,35.4,0.508,0.024,3.39
2026-04-12,Apex,40.6249077,-111.5331572,41.8,26.0,34.1,0.272,0.0,1.902
2026-04-13,Apex,40.6249077,-111.5331572,35.8,17.3,26.5,0.134,0.0,0.937
2026-04-14,Apex,40.6249077,-111.5331572,32.8,18.3,25.3,0.0,0.0,0.0
2026-04-15,Apex,40.6249077,-111.5331572,42.8,21.4,32.8,0.008,0.0,0.055
2026-04-16,Apex,40.6249077,-111.5331572,34.3,8.7,24.3,0.276,0.0,1.929
